Name Band MJD Mag Magerr
2006jc H 54089.433 14.871 0.019
2006jc H 54090.284 14.841 0.019
2006jc H 54091.322 14.839 0.026
2006jc H 54092.352 14.917 0.023
2006jc H 54094.285 14.91 0.014
2006jc H 54096.283 14.972 0.023
2006jc H 54099.328 15.04 0.022
2006jc H 54100.257 15.102 0.021
2006jc H 54101.263 15.136 0.025
2006jc H 54102.274 15.19 0.035
2006jc H 54104.248 15.238 0.019
2006jc H 54105.251 15.272 0.022
2006jc H 54108.266 15.399 0.039
2006jc H 54110.233 15.388 0.034
2006jc H 54115.222 15.526 0.029
2006jc H 54116.222 15.491 0.021
2006jc H 54117.234 15.594 0.025
2006jc H 54124.197 15.753 0.048
2006jc H 54128.225 15.888 0.038
2006jc H 54139.208 16.303 0.073
2006jc H 54140.226 16.149 0.056
2006jc H 54141.349 16.315 0.06
2006jc H 54147.248 16.259 0.038
2006jc H 54148.182 16.401 0.073
2006jc H 54149.164 16.646 0.056
2006jc H 54152.158 16.529 0.071
2006jc H 54153.2 16.639 0.073
2006jc H 54156.18 16.697 0.084
2006jc H 54157.177 16.613 0.066
2006jc H 54158.156 16.823 0.087
2006jc H 54160.202 16.826 0.071
2006jc H 54161.192 16.94 0.08
2006jc H 54162.191 16.772 0.093
2006jc H 54163.189 16.793 0.095
2006jc H 54165.16 17.011 0.117
2006jc H 54168.265 17.088 0.117
2006jc H 54169.119 16.99 0.124
2006jc H 54170.29 17.071 0.097
2006jc H 54171.234 17.26 0.099
2006jc H 54172.131 17.161 0.133
2006jc H 54173.121 17.143 0.134
2006jc H 54174.128 16.994 0.123
2006jc H 54175.123 17.094 0.128
2006jc Ks 54021.495 13.762 0.02
2006jc Ks 54028.464 14.247 0.028
2006jc Ks 54029.522 14.342 0.025
2006jc Ks 54031.474 14.503 0.024
2006jc Ks 54035.461 14.856 0.039
2006jc Ks 54040.429 15.126 0.043
2006jc Ks 54041.437 14.993 0.035
2006jc Ks 54042.419 15.128 0.037
2006jc Ks 54043.442 15.19 0.043
2006jc Ks 54044.42 15.253 0.047
2006jc Ks 54045.418 15.103 0.036
2006jc Ks 54046.409 15.48 0.052
2006jc Ks 54047.409 15.22 0.039
2006jc Ks 54048.414 15.265 0.05
2006jc Ks 54049.414 15.358 0.053
2006jc Ks 54050.431 15.318 0.098
2006jc Ks 54051.456 15.246 0.037
2006jc Ks 54053.437 15.313 0.039
2006jc Ks 54054.455 15.115 0.041
2006jc Ks 54055.45 15.115 0.034
2006jc Ks 54056.412 14.973 0.046
2006jc Ks 54057.401 15.013 0.056
2006jc Ks 54058.38 15.12 0.047
2006jc Ks 54059.371 15.002 0.032
2006jc Ks 54060.38 14.983 0.046
2006jc Ks 54061.378 14.92 0.03
2006jc Ks 54063.469 14.907 0.03
2006jc Ks 54064.36 14.82 0.027
2006jc Ks 54065.354 14.754 0.04
2006jc Ks 54069.345 14.604 0.026
2006jc Ks 54070.342 14.554 0.025
2006jc Ks 54071.334 14.491 0.025
2006jc Ks 54072.333 14.475 0.024
2006jc Ks 54074.326 14.393 0.026
2006jc Ks 54075.329 14.278 0.023
2006jc Ks 54076.32 14.248 0.022
2006jc Ks 54077.425 14.189 0.029
2006jc Ks 54078.351 14.127 0.02
2006jc Ks 54080.31 14.212 0.046
2006jc Ks 54081.315 14.064 0.024
2006jc Ks 54082.313 13.988 0.031
2006jc Ks 54083.302 14.026 0.022
2006jc Ks 54085.317 13.992 0.023
2006jc Ks 54086.301 13.959 0.02
2006jc Ks 54089.433 14.038 0.045
2006jc Ks 54090.284 13.959 0.019
2006jc Ks 54091.322 13.978 0.019
2006jc Ks 54092.352 14.043 0.031
2006jc Ks 54094.285 14.01 0.02
2006jc Ks 54095.276 14.038 0.018
2006jc Ks 54096.283 14.126 0.035
2006jc Ks 54099.328 14.138 0.019
2006jc Ks 54100.257 14.122 0.026
2006jc Ks 54101.263 14.147 0.043
2006jc Ks 54102.274 14.147 0.022
2006jc Ks 54103.272 14.295 0.041
2006jc Ks 54104.248 14.228 0.029
2006jc Ks 54105.251 14.24 0.023
2006jc Ks 54108.266 14.289 0.035
2006jc Ks 54109.236 14.228 0.036
2006jc Ks 54110.233 14.313 0.023
2006jc Ks 54115.222 14.42 0.033
2006jc Ks 54116.222 14.401 0.027
2006jc Ks 54117.234 14.403 0.034
2006jc Ks 54124.197 14.574 0.027
2006jc Ks 54128.225 14.671 0.028
2006jc Ks 54139.208 14.892 0.063
2006jc Ks 54140.226 14.947 0.036
2006jc Ks 54141.349 14.899 0.03
2006jc Ks 54147.248 14.938 0.035
2006jc Ks 54148.182 15.015 0.054
2006jc Ks 54149.164 14.946 0.175
2006jc Ks 54152.158 14.976 0.043
2006jc Ks 54153.2 15.157 0.038
2006jc Ks 54154.187 15.356 0.045
2006jc Ks 54156.18 15.286 0.041
2006jc Ks 54157.177 15.279 0.041
2006jc Ks 54158.156 15.346 0.049
2006jc Ks 54160.202 15.351 0.058
