time U-B UB_err r-J rJ_err r-H rH_err r-K rK_err u-B uB_err sn
35.53210294414748 "" "" "" "" 0.8188076917947914 0.039198705778180055 "" "" "" "" SN_2009jf
35.53210294414748 "" "" "" "" "" "" 1.0868040697359107 0.06019870577818005 "" "" SN_2009jf
36.56010294414591 "" "" 0.7080530674400705 0.048230972877336215 "" "" "" "" "" "" SN_2009jf
36.56010294414591 "" "" "" "" 0.8167780502190005 0.05323097287733621 "" "" "" "" SN_2009jf
36.56010294414591 "" "" "" "" "" "" 1.1392915641012806 0.04323097287733621 "" "" SN_2009jf
36.711888885038206 "" "" "" "" "" "" 1.9621550078636407 0.07724646868705315 "" "" SN_2007C
36.711888885038206 "" "" "" "" 0.8399415570621186 0.053246468687053156 "" "" "" "" SN_2007C
36.711888885038206 "" "" 0.712059565115278 0.03424646868705315 "" "" "" "" "" "" SN_2007C
37.5581029441455 "" "" 0.7081892818447736 0.041218549337381206 "" "" "" "" "" "" SN_2009jf
37.5581029441455 "" "" "" "" 0.8179814369611366 0.054218549337381204 "" "" "" "" SN_2009jf
37.5581029441455 "" "" "" "" "" "" 1.1776323106068953 0.055218549337381205 "" "" SN_2009jf
37.75288888504292 "" "" "" "" "" "" 1.075234315761111 0.07319789472057919 "" "" SN_2007C
37.75288888504292 "" "" 0.712181599877116 0.2681978947205792 "" "" "" "" "" "" SN_2007C
37.75288888504292 "" "" "" "" 0.8476249880111003 0.2551978947205792 "" "" "" "" SN_2007C
38.53210294414748 "" "" 0.7082436792116265 0.04017247787725695 "" "" "" "" "" "" SN_2009jf
38.53210294414748 "" "" "" "" 0.8178221996375887 0.03917247787725695 "" "" "" "" SN_2009jf
38.84388888504327 "" "" "" "" 0.8448109867908726 0.054165068270734605 "" "" "" "" SN_2007C
38.84388888504327 "" "" "" "" "" "" 1.098468333204774 0.1251650682707346 "" "" SN_2007C
38.84388888504327 "" "" 0.712244758101068 0.029165068270734607 "" "" "" "" "" "" SN_2007C
39.54510294414649 "" "" "" "" 0.8200857206276212 0.06111101112151303 "" "" "" "" SN_2009jf
39.54510294414649 "" "" 0.7083513952603783 0.04811101112151303 "" "" "" "" "" "" SN_2009jf
39.54510294414649 "" "" "" "" "" "" 0.9438202479042401 0.08811101112151302 "" "" SN_2009jf
39.79388888504036 "" "" "" "" "" "" 2.2015825509968696 0.07013945651658599 "" "" SN_2007C
39.79388888504036 "" "" 0.7131212131123539 0.19313945651658598 "" "" "" "" "" "" SN_2007C
39.79388888504036 "" "" "" "" 0.8504980454714526 0.06313945651658599 "" "" "" "" SN_2007C
41.79388888504036 "" "" "" "" "" "" 1.6719325382615435 0.19307822408184733 "" "" SN_2007C
41.79388888504036 "" "" 0.7136524606900357 0.06007822408184734 "" "" "" "" "" "" SN_2007C
41.79388888504036 "" "" "" "" 0.8413650146108183 0.19307822408184733 "" "" "" "" SN_2007C
42.72988888504187 "" "" "" "" 0.8432066013273483 0.05904933103177753 "" "" "" "" SN_2007C
42.72988888504187 "" "" 0.7135167153152011 0.032049331031777525 "" "" "" "" "" "" SN_2007C
42.72988888504187 "" "" "" "" "" "" 2.0360409390270173 0.19304933103177752 "" "" SN_2007C
44.51210294414341 "" "" "" "" "" "" 1.2901579385695798 0.04603458423294768 "" "" SN_2009jf
44.51210294414341 "" "" "" "" 0.8220088691343044 0.08403458423294768 "" "" "" "" SN_2009jf
44.51210294414341 "" "" 0.7086956706838407 0.043034584232947676 "" "" "" "" "" "" SN_2009jf
44.73088888503844 "" "" "" "" "" "" 1.8515519487803338 0.11801579720313563 "" "" SN_2007C
44.73088888503844 "" "" "" "" 0.8386438881733506 0.1930157972031356 "" "" "" "" SN_2007C
44.73088888503844 "" "" 0.7130397308321421 0.09001579720313561 "" "" "" "" "" "" SN_2007C
45.54410294414265 "" "" 0.7089971462873003 0.03702404930127222 "" "" "" "" "" "" SN_2009jf
45.54410294414265 "" "" "" "" "" "" 1.5028338480839438 0.05402404930127221 "" "" SN_2009jf
45.54410294414265 "" "" "" "" 0.8218908829377543 0.03702404930127222 "" "" "" "" SN_2009jf
45.79888888503774 "" "" 0.7125747910208374 0.08401153078949902 "" "" "" "" "" "" SN_2007C
45.79888888503774 "" "" "" "" 0.8484102643656799 0.193011530789499 "" "" "" "" SN_2007C
45.79888888503774 "" "" "" "" "" "" 1.9458752209600971 0.15001153078949903 "" "" SN_2007C
46.78588888503873 "" "" "" "" 0.8603027556485755 0.19301266623613883 "" "" "" "" SN_2007C
46.78588888503873 "" "" 0.7139131125804394 0.09701266623613884 "" "" "" "" "" "" SN_2007C
46.78588888503873 "" "" "" "" "" "" 2.1197474885943737 0.26801266623613884 "" "" SN_2007C
47.70488888504042 "" "" "" "" 0.8373578449157801 0.19301811722837597 "" "" "" "" SN_2007C
